ID da música,Duração (em minutos),Estimativa de popularidade nos EUA,Dançabilidade,Energia,Instrumentalidade,Ano de Lançamento,Escala musical,Música foi pulada no início,Música não foi pulada,Escutada em qual hora do dia
t_0336cc68-73c9-4522-a45e-ea9925a0aa27,3.7106666564941406,99.92244267628207,0.7641529440879821,0.5103463530540466,0.1888916790485382,2018,Menor,Verdadeiro,Falso,15
t_433e4d03-6d04-49fe-9448-53674fc532d1,3.617647043863933,99.45342842824208,0.519775390625,0.7929993867874146,0.002197140827775,2016,Menor,Verdadeiro,Falso,12
t_be24fa01-50c1-4f17-bf35-79bd44204a42,4.3,98.09007711936393,0.8221768736839294,0.9199652671813964,0.2531377077102661,2017,Maior,Falso,Falso,16
t_eb6dae08-6440-46ac-9145-2aa59a9fa901,3.2328887939453126,99.99257414479986,0.7548219561576843,0.5519336462020874,5.99367524500849e-08,2018,Maior,Falso,Falso,18
t_18d1bbff-d369-457d-b8b5-21e7880f20c0,2.3836705525716146,99.92592480244804,0.8638616800308228,0.6617795825004577,0.0032829407136887,2017,Maior,Falso,Verdadeiro,21
t_a60cb92b-16be-43ad-91f1-c585c107ec21,1.8400000254313154,99.82028047215444,0.8039147853851318,0.9181907176971436,0.0007430709665641,2016,Maior,Falso,Verdadeiro,21
t_f62ff1e6-7c89-4233-a19b-33b3d2b05f2b,3.165441385904948,99.32488409224356,0.491195797920227,0.621723473072052,9.265228300137096e-07,2017,Maior,Falso,Falso,2
t_f96d2f97-7bae-4851-8240-40f1a0b688e5,2.330444590250651,99.94317620441396,0.6430059671401978,0.2330940216779708,9.38957689378128e-10,2016,Maior,Falso,Falso,20
t_5fe2beef-6d81-428d-8f72-61ed1a4d2cb4,3.8684445699056,99.9410515445224,0.6469147205352783,0.8103885054588317,6.932587712071836e-05,2013,Maior,Verdadeiro,Falso,7
t_e7117ee0-9638-4814-b9ec-1bb0dc1eb676,3.204888916015625,99.99238435686102,0.7399815320968627,0.5334941148757933,4.987539432477206e-05,2017,Maior,Falso,Falso,15
t_a8b4c49b-8654-4ef5-9295-12a1043fcc2f,4.478258260091146,99.83342891622225,0.74743515253067,0.8585278391838073,4.150660717905375e-12,2017,Menor,Falso,Falso,11
t_f821ab88-27f6-4da1-9e16-d33634d604c2,3.1333333333333333,98.48652643150086,0.688987672328949,0.8961970806121826,2.113761205999043e-12,2017,Maior,Falso,Verdadeiro,22
t_aae73adb-af79-4e61-8685-3a2529158748,3.3887013753255206,98.9703151880677,0.5644506812095642,0.914768934249878,0.0528253577649593,2018,Menor,Verdadeiro,Falso,8
t_a230cd67-a3f9-44b2-95b9-e38e380bc5c0,4.4183603922526045,99.97852662058112,0.844744324684143,0.5835671424865722,2.0430040992280846e-10,1988,Menor,Falso,Falso,9
t_906a1a8e-c54a-4d13-a275-a2fe046cd7ec,3.19608154296875,99.97607385272748,0.715211510658264,0.6721476912498474,0.000459230330307,2015,Maior,Verdadeiro,Falso,12
t_81afe911-f83c-4255-ad20-c97099d5a3bd,2.1733861287434895,99.99900280913492,0.7743250131607055,0.5065413117408752,1.8338482732360722e-07,2018,Menor,Falso,Falso,15
t_7559dd20-aae4-4495-bf98-46814470ad27,4.1171112060546875,99.58696032693835,0.3817373812198638,0.9462891221046448,2.0324742777688698e-08,2011,Maior,Falso,Falso,13
t_106a4505-7533-482f-9525-024cc9211cd5,1.896222178141276,99.80807453429136,0.252016007900238,0.1877249032258987,0.1213318854570388,2011,Maior,Falso,Verdadeiro,6
t_0bb20cbe-a6e0-40b7-a396-925c630ae4fb,4.627999877929687,99.98333243720184,0.6466991305351257,0.2914155721664428,5.4235256286006014e-09,2014,Menor,Verdadeiro,Falso,13
t_4691812f-84cd-4e86-a38d-323ac4916b88,4.621111043294271,99.9950220875364,0.5233768820762634,0.7582307457923889,2.7752662390412297e-08,1972,Maior,Verdadeiro,Verdadeiro,19
t_ad768937-542d-41ec-be35-5e7944897550,2.868000030517578,99.85768799657392,0.8968119025230407,0.5591713786125183,7.059232757455902e-06,2017,Menor,Verdadeiro,Falso,14
t_0c44f632-89d0-4c92-b760-a01b15e07dc5,4.8816085815429675,98.82449532451784,0.8555667400360107,0.3314718008041381,0.0011975123779848,2017,Menor,Falso,Verdadeiro,11
t_3a504dd0-9932-4933-a627-93cc336803aa,2.056444549560547,99.98047275114038,0.4716480374336242,0.5617881417274475,4.3117518444546485e-09,2016,Menor,Verdadeiro,Falso,19
t_ec610dfc-c57c-452c-8f25-f39574394fc6,3.9579999287923173,99.83184949456177,0.615852952003479,0.8174055218696594,4.361132232588716e-05,1999,Maior,Falso,Verdadeiro,16
t_a7f14402-fcbf-4099-9103-2b5573e0fad2,3.7693333943684886,99.30507055310332,0.6307341456413269,0.9364004731178284,1.288916428165976e-05,2015,Menor,Falso,Verdadeiro,1
t_5f561f98-f199-479a-a6a5-672db0ae8583,3.6655555725097666,99.8155438155453,0.152621179819107,0.0227901861071586,0.9789050817489624,2015,Menor,Falso,Verdadeiro,16
t_43247ee6-4b24-4072-8f05-82d1e9558738,3.571428426106771,98.62017574137964,0.6458063721656799,0.9591603875160216,2.108572622061544e-10,2018,Menor,Falso,Verdadeiro,22
t_7c150b26-9934-4baa-aded-ee0bd57b2a50,3.6165440877278647,99.99512019825056,0.5037972927093505,0.4723968803882598,5.9042982059054345e-08,2018,Maior,Verdadeiro,Falso,13
t_db1367a6-16ca-4904-8461-5a693584d38f,3.3660001118977863,99.97937423281644,0.8091434240341187,0.8006777763366699,6.769133864548138e-13,2014,Maior,Verdadeiro,Verdadeiro,17
t_e499c7ad-687a-4f89-85bc-b80a4ce22f50,3.1394376118977863,99.28058469224848,0.8124126195907592,0.8952807188034057,4.7462604015890975e-06,2017,Menor,Falso,Falso,16
t_a19ce0ed-0a99-4788-8f83-a245612cc5ef,4.37289784749349,99.52214131233566,0.679006278514862,0.6803355813026428,1.0488399038166564e-10,2018,Maior,Verdadeiro,Falso,9
t_3fbc4a7c-93a5-4dcc-a156-e8d9a9f845d1,3.4987218221028646,98.68736228010071,0.6134442687034606,0.8669421076774597,5.0470877255293096e-08,2017,Menor,Verdadeiro,Falso,10
t_b9be2483-30bc-4c5a-8e4c-ef95429fdb0a,3.761632792154948,98.80199902027604,0.6371706128120422,0.6626491546630859,6.706450676574605e-06,2018,Menor,Falso,Falso,20
t_27f02bd8-7196-4a75-8578-bbd4f1430eac,3.2957247416178386,99.54622508009976,0.788247525691986,0.8195304870605468,7.762531822663734e-06,2018,Maior,Falso,Falso,8
t_ebc4703d-5a69-4539-9b46-3472dd92e419,7.6878107706705725,99.92547124144168,0.1191346272826194,0.0230611003935337,0.9437643885612488,2014,Maior,Falso,Falso,9
t_4c246389-276c-4e6a-a51e-1a7c5594d5cb,3.8933334350585933,99.5163222211262,0.4746939539909362,0.8178842663764953,2.049583419649892e-10,2012,Maior,Falso,Verdadeiro,12
t_6aca32b0-fa20-459d-b13f-888e3360ed1d,3.075333404541015,99.52211236163312,0.5373327136039733,0.6892897486686707,6.67349922878202e-07,2006,Maior,Falso,Verdadeiro,23
t_44344979-68c6-49e6-a21d-d8362fc158c4,5.186000061035156,99.93635348884996,0.4455909729003906,0.1492780894041061,3.2150629181160184e-07,2017,Maior,Falso,Falso,21
t_93739929-925a-4d02-af44-a1bd1059a906,4.255555470784505,99.78879497477566,0.7101929783821106,0.9587519764900208,2.0964247596566565e-05,2011,Menor,Falso,Falso,17
t_67a469a7-70d0-4ea9-afad-3a06d8e48468,3.0066665649414066,99.98964047360968,0.5787569284439086,0.5842043161392211,5.977805699330929e-07,2015,Menor,Falso,Verdadeiro,9
t_c77c64d7-4e86-46fa-8732-29970d6bc8a7,4.329999796549479,99.92816848189447,0.6647557616233825,0.565551221370697,7.236548582589817e-10,1996,Menor,Verdadeiro,Falso,10
t_f4e446b0-e4a3-4379-9a94-51b94d8884d6,3.90544662475586,99.14261368583024,0.65464186668396,0.3963420391082763,0.1547117084264755,2017,Maior,Falso,Falso,9
t_ab04b296-1eb7-483a-a58f-285318380212,3.678222147623698,99.84726574366144,0.4857150018215179,0.5733997821807861,4.4123300568799095e-08,1995,Maior,Verdadeiro,Falso,12
t_e8b7994d-95d7-4d0e-9d9c-e51f3ff3a248,3.254142761230468,99.85423321273812,0.4102540612220764,0.6541755199432373,1.884534084339861e-09,2018,Maior,Falso,Falso,9
t_ffb76fb9-3f42-4f0a-a09e-956df38e5c47,3.5386667887369794,99.96759933874664,0.7207979559898376,0.4574706852436065,9.719822169351744e-11,2014,Maior,Verdadeiro,Falso,19
t_b2ecdd10-6694-4efd-b30a-e71f05df06c1,3.6953333536783854,99.98417361594773,0.5607911348342896,0.2860026657581329,3.560366531019099e-05,2017,Maior,Verdadeiro,Falso,18
t_369bceef-e956-4cf3-90a5-de93d76ebadd,4.204444376627604,99.97274130519128,0.4466075599193573,0.2000837177038192,2.7487625509081677e-09,2017,Maior,Falso,Falso,22
t_38655e0a-7771-491f-b028-ef8b628e7ff5,4.093333435058593,99.884895223467,0.4238850176334381,0.9374499917030334,9.164129437522206e-07,2000,Maior,Verdadeiro,Falso,10
t_4eeacdf5-c5a5-4479-b1fd-d3479a931514,4.671111043294271,98.60335859995176,0.5069348216056823,0.3081909120082855,4.665098529699208e-08,2012,Maior,Falso,Falso,19
t_f8a1e611-ee65-47d8-bac4-f6afcad7aca8,2.906835174560547,99.90996331511728,0.5167936086654663,0.912735402584076,1.193178472691514e-10,2015,Maior,Falso,Falso,11
t_6e72d2bc-7ff7-4b97-bfd3-522766d475a8,4.844444274902344,99.79570936756434,0.6597335338592529,0.962222695350647,3.9279786534507366e-08,2003,Maior,Falso,Verdadeiro,23
t_aa72b081-3ba3-4814-8100-7702f69f6451,4.336222330729167,99.99693444227604,0.5875515341758728,0.5208933353424072,0.1488422453403472,2015,Maior,Falso,Verdadeiro,13
t_bd772b8a-a598-4dd4-94fc-cb21fd5bc86b,3.091111246744792,99.11115070566451,0.7283223271369934,0.8826902508735656,6.973737498583432e-08,2007,Maior,Falso,Verdadeiro,19
t_743aca7b-b0a9-42a6-97ca-966f67b20cc1,3.086666615804036,99.99975713577318,0.3745162189006805,0.889308214187622,9.944564269281919e-12,2018,Maior,Falso,Falso,14
t_4feabfbd-06c1-4d9a-b592-3669f17efd19,2.628345489501953,98.922065625549,0.6410176753997802,0.5240401029586792,3.971183105022647e-06,2017,Maior,Falso,Falso,18
t_c1bfb044-459c-4006-a6fe-1dee01489c13,4.611555480957032,99.84355844536464,0.1680671274662017,0.3974397182464599,0.0377593748271465,2001,Menor,Verdadeiro,Falso,19
t_2a43b092-4715-407a-b81d-1d32c383f4b2,4.378222147623698,99.99859106580996,0.7133792638778687,0.5263168811798095,0.0001479325292166,2015,Maior,Verdadeiro,Falso,17
t_80df1d1b-2d3f-4e69-8144-11889a7023c5,4.109333292643228,99.95620884567164,0.7128504514694213,0.728419542312622,1.3537930499296635e-05,2016,Menor,Verdadeiro,Verdadeiro,9
t_2e424100-5b4f-406f-a481-167f8cbfa68a,2.8792132059733073,99.6788321646873,0.6324657201766967,0.851149559020996,1.981910173753932e-07,2018,Maior,Verdadeiro,Verdadeiro,22
t_c1791ccf-d602-4f87-9358-7e7517e785cd,3.462530771891276,99.7787426475067,0.5859957337379454,0.7413657903671264,9.694067770738e-09,2016,Menor,Verdadeiro,Falso,13
t_167f9089-abad-4cc0-9941-d35af89a9f8f,3.151777903238933,99.8338712186221,0.5985198616981506,0.7742352485656738,1.2656500985031016e-05,2018,Menor,Verdadeiro,Falso,12
t_f8be52dc-c64e-46c3-bda6-3c80b031e25d,4.812449645996094,99.3153705697162,0.4969009757041931,0.5889264345169067,2.1753761715159053e-13,2015,Maior,Falso,Verdadeiro,10
t_7d58d7a9-e413-40c7-b3ab-a9b329e3483c,3.30840810139974,99.29298202642276,0.6508325934410095,0.7143241167068481,0.0026039795484393,2013,Menor,Falso,Verdadeiro,7
t_78308a89-43b2-44d1-8beb-fd431729e0d8,2.3095827738444012,99.99057011283551,0.371780663728714,0.2325769215822219,0.8334197998046875,2016,Maior,Falso,Verdadeiro,5
t_a6887ee7-da37-48df-b461-755107fab3b5,2.681111145019531,99.98135735594006,0.8011305332183837,0.5778392553329467,0.811241865158081,1991,Maior,Falso,Verdadeiro,17
t_4f2f51da-3eaf-42f7-aaca-d3ca17a5fabb,4.335939534505209,98.78954217632432,0.5691696405410765,0.0467681586742401,0.9272746443748474,2002,Menor,Verdadeiro,Falso,23
t_3700fd86-02cd-47a5-85af-e5cf5d91289c,2.548888905843099,99.8046519179028,0.4414423406124115,0.5520474314689636,4.5617026822597495e-10,2018,Maior,Falso,Falso,19
t_8879ffba-946c-4940-8b26-f7c4c9cd77a6,3.185117848714193,99.96648473669909,0.5624668002128601,0.8147398233413696,3.5612579267763067e-06,2014,Maior,Verdadeiro,Falso,12
t_156312b7-af8a-40af-9dec-110f4ee7b33c,7.896719360351563,99.65670578608902,0.791479468345642,0.6153730154037474,0.8983137011528015,2017,Menor,Verdadeiro,Falso,21
t_2837b57b-a735-46fc-b725-1b25edca80f9,4.510444641113281,99.85824610178388,0.7016955614089965,0.4633422493934631,0.0001126228671637,1997,Menor,Verdadeiro,Falso,17
t_2e76486b-5b20-47d6-8b9f-ec13bf905caa,4.374000040690104,99.95715778536582,0.8077965378761292,0.4852960109710693,0.0041393740102648,1981,Maior,Falso,Falso,9
t_c4dca814-2c30-490f-8d54-8ce1ded22c74,3.384222157796224,99.97672363516216,0.6235544681549072,0.8814054131507874,8.391849715128072e-11,2011,Menor,Verdadeiro,Verdadeiro,15
t_3041be07-cda4-4bd0-bdb2-c006dc420380,4.768672688802083,99.980812117709,0.7526339292526245,0.6608723998069763,6.373972428264096e-05,2017,Maior,Falso,Falso,17
t_2bf76128-955b-4f68-b8ac-98a6be651269,3.0375569661458335,92.70273256191828,0.5383752584457397,0.9188399910926818,9.969864186132328e-05,2008,Menor,Falso,Verdadeiro,20
t_d6b822fb-f32d-4bee-934d-f1ed2e2b55f7,3.9875554402669264,99.78352273016962,0.6457146406173706,0.4456779062747955,0.0010244436562061,2013,Menor,Falso,Verdadeiro,12
t_34dc466f-cbba-483a-bd26-e4338962347e,4.988889058430989,99.88016500034732,0.7382196187973022,0.5447511672973632,2.43123431573622e-05,1997,Maior,Falso,Falso,15
t_5b0ebbff-20f1-476b-8869-3b1d70368e98,3.1908571879069014,99.17188284609274,0.8196767568588256,0.6361705660820007,1.3725696135225007e-09,2016,Maior,Falso,Falso,3
t_14eb952a-0e46-43b7-9c78-2c4a9378b6a7,3.903777821858724,99.2489640915912,0.410147488117218,0.6822214722633361,9.111595158928232e-12,2015,Menor,Falso,Verdadeiro,3
t_19fe2e1b-c937-4200-91be-c7fde83d6281,0.575111198425293,99.8374385885233,0.5249037146568298,0.9583013653755188,2.8403790430786557e-09,2009,Maior,Falso,Verdadeiro,15
t_132ec900-e849-4e4f-b386-fb4ec13f4c28,4.6271113077799475,99.94985738321,0.444719135761261,0.8849503993988037,1.0994534171970828e-08,2011,Menor,Falso,Verdadeiro,21
t_579dbc16-0414-41db-973d-491a6d05c707,3.5633069356282547,99.98899873303684,0.8089353442192077,0.5327181220054626,0.0011233249679207,2018,Maior,Falso,Verdadeiro,17
t_1cddf3b4-21f5-4327-8350-ffc3fd5b5178,3.9395556131998695,96.60781079982476,0.7684557437896729,0.8032925724983215,1.3350469316719682e-06,2007,Maior,Falso,Verdadeiro,14
t_7c2fd412-2e27-44c6-9910-4ec6634fb70a,3.161333211263021,99.97878717690392,0.5190781950950621,0.8498247265815734,2.6836215472059166e-09,1965,Maior,Falso,Falso,15
t_64ccf2f5-445a-4145-9396-6eac022b707d,3.243555450439453,99.9995609143449,0.5301135778427124,0.4332464635372161,5.98729621437144e-10,2015,Maior,Falso,Falso,14
t_3f30413b-cb7c-4ea8-bd21-9f86890c1157,4.59044443766276,99.73984094516192,0.7938293814659118,0.6239814758300781,0.0001172796255559,2007,Menor,Falso,Falso,0
t_e68da746-3faa-476a-9fe3-b2b97d4f2bec,4.420444742838542,99.94928801939348,0.3800391554832458,0.956711769104004,0.5360638499259948,2017,Menor,Falso,Falso,6
t_2ca78abf-4600-45fa-a32b-2ead7ec83d2e,3.032177734375,99.90249403386336,0.6572340726852417,0.8835296630859375,0.0157271493226289,2017,Menor,Verdadeiro,Falso,0
t_0428fc10-261c-40d8-aa17-05f373c55465,3.5339998881022137,97.3216981317645,0.5523144602775573,0.1730072945356369,0.0004012837889604,2008,Maior,Verdadeiro,Falso,16
t_4c3843af-39c8-46cc-b1a7-e2b2f4c52f82,4.835110982259114,99.97420009892456,0.3188689649105072,0.8032727837562561,0.0126231964677572,1996,Maior,Verdadeiro,Falso,18
t_f450876a-8bdd-4105-9aaa-e971f25973d8,5.275777689615885,99.71224127541224,0.3632322549819946,0.702893555164337,0.0022091751452535,2016,Maior,Verdadeiro,Falso,7
t_19b0f895-82f7-4afc-bffa-a099bf9fe378,3.6343772888183596,99.96693347258837,0.6219057440757751,0.8508215546607971,8.77386838737948e-08,2018,Menor,Falso,Verdadeiro,22
t_031dd5ac-4b56-49ef-840e-061410fb24eb,3.913529205322267,99.87318627266411,0.7570033073425293,0.7360218167304992,3.2952678452602413e-07,2017,Menor,Falso,Falso,12
t_47c664d7-be66-44b7-992e-ba917c80f6e5,2.830888875325521,99.99145310926284,0.6144421696662902,0.6819120645523071,9.383690269260114e-08,2017,Menor,Verdadeiro,Falso,11
t_29db82fe-d420-473d-9014-972625af52cf,4.529111226399739,99.9726705368073,0.6322868466377258,0.733288049697876,1.0382892469351646e-05,2005,Maior,Verdadeiro,Falso,17
t_d1bef4e1-bf57-4fc6-9b96-7107ae082886,3.584666697184245,99.87282278051008,0.5505513548851013,0.8520678877830505,6.083902235332063e-07,2010,Maior,Verdadeiro,Falso,20
t_12bf4aed-b1bf-4715-90e9-e12ce8241104,3.066666666666667,99.9927333736638,0.5685175061225891,0.761248230934143,6.7062173911836e-06,2016,Menor,Verdadeiro,Falso,19
t_21bcab3a-8066-4ec2-aa51-56bb37df5da4,3.1751836140950522,98.65430861966796,0.8792927265167236,0.5685356855392456,1.483692130932468e-06,2017,Maior,Falso,Falso,8
t_5c8a19e0-9a6b-4432-9850-36f5240b2fa6,3.3917778015136717,99.99326091979889,0.668590784072876,0.7402680516242981,6.518294792812184e-09,2014,Menor,Verdadeiro,Falso,3
t_1e8f70ca-2e90-4068-a135-a5463e344eec,3.662666575113933,99.6927815781919,0.284299612045288,0.818683922290802,0.1051262468099594,2007,Menor,Verdadeiro,Falso,15
t_5d1c10dc-e3dd-4643-9588-443136fc0721,14.858884684244792,97.8557453079315,0.6488994359970092,0.8308403491973877,3.9112376271077686e-07,2010,Maior,Verdadeiro,Falso,20
t_10363cf9-79a0-4d65-bd9c-47eeaa238858,3.1291112263997403,99.96638662598492,0.7218905091285704,0.7355849742889404,4.975565843778895e-06,2011,Maior,Falso,Verdadeiro,7
t_1f364a5d-20c1-4103-ae48-73d985cb7266,2.7779998779296875,97.53400971717464,0.5905395150184631,0.5851098895072937,1.0822753182537781e-07,2010,Maior,Verdadeiro,Falso,23
t_0485cc6b-b768-4aa5-ac61-b503fb40bc4a,5.436444600423177,99.99568473694998,0.592768669128418,0.8825491070747375,2.6632452687636032e-08,2009,Maior,Verdadeiro,Falso,15
t_2ba13edd-e33d-4b24-99a0-bb295694d027,2.736084747314453,99.9660134835967,0.68132084608078,0.8882955312728881,1.4633848195444443e-06,1995,Maior,Verdadeiro,Falso,15
t_5df61277-b142-4aa7-8fdd-44880621cc87,3.764704386393228,99.9652430732348,0.7937092781066895,0.7450273036956787,0.0004103803657926,1992,Menor,Falso,Verdadeiro,20
t_71c2e89e-c7a8-43b2-931e-962d043d5375,4.562721252441406,99.57834910130664,0.6277724504470825,0.5874602198600769,5.686594750642371e-09,2017,Menor,Falso,Verdadeiro,11
t_a2314a48-5962-4c7b-b9c4-98f6cc8dac35,4.941666666666666,98.42176210155851,0.6120314002037048,0.6174167394638062,0.8890206217765808,2000,Menor,Falso,Falso,12
t_168f12eb-756b-4d13-b27b-0f11033dc595,4.540666707356771,99.97006497357918,0.5069639682769775,0.9140092730522156,0.0001119017470045,2001,Menor,Verdadeiro,Verdadeiro,7
t_e90b72bf-986c-47b9-8429-267e31ec8b86,4.3928888956705725,99.8413147659182,0.3955059647560119,0.8401927351951599,0.0005736966268159,2012,Maior,Verdadeiro,Falso,13
t_862322b6-c97f-491c-909b-8930dd93d02f,3.3111111958821615,99.59478023336744,0.8664469122886657,0.4669010937213897,5.158071303412725e-09,1996,Menor,Verdadeiro,Falso,6
t_4d3aa177-4d08-4b5a-92b7-631f155c7420,3.813953145345052,96.76260698953274,0.5645803809165953,0.539845883846283,0.7093229293823242,2017,Menor,Verdadeiro,Falso,16
t_d8ddaadf-c331-499a-8b53-ef14549e0756,3.7033332824707026,99.90782257150208,0.7058621048927307,0.764394998550415,0.0006504548946395,1970,Maior,Falso,Falso,9
t_1ffe223c-a712-48c1-a972-eaf0ef993cf8,5.303111267089844,99.91350977617776,0.4858316779136657,0.562908411026001,1.3318084768343397e-07,2015,Maior,Verdadeiro,Falso,14
t_465fa6db-dd97-4b15-8ce3-2338eaa9ed00,6.489508056640625,99.86753284380804,0.6345283389091491,0.9304092526435852,6.955375164707789e-10,2016,Menor,Falso,Falso,9
t_60ce1e91-a4bd-49dd-b4a2-34a5528bbe13,4.0651112874348945,99.58535999643712,0.7377339601516723,0.8348085880279541,1.0486898815997848e-07,1996,Menor,Falso,Falso,22
t_c679096d-665c-406d-b414-5e23c42c9396,4.030693817138672,99.98586240692892,0.692132830619812,0.4971795380115509,0.0002073726645903,2016,Menor,Falso,Verdadeiro,8
t_0502f353-9a19-44bc-a456-d676ba51a302,3.4622222900390613,99.3842137319712,0.4401226341724395,0.5853826403617858,8.413245268457102e-06,2018,Maior,Verdadeiro,Falso,21
t_0218b76a-82b7-43e1-bcb0-ef7c42247926,4.564444478352865,99.84055239741812,0.8680280447006224,0.7964392304420471,1.8928695055819844e-08,2000,Menor,Verdadeiro,Falso,11
t_6463f68d-9152-4877-abf9-d9c474c2d45e,2.1816864013671875,99.88635080045556,0.2897123992443084,0.9970985054969788,0.9622682929039,2017,Menor,Verdadeiro,Verdadeiro,6
t_27352f2a-55cb-4265-b4bb-90aa73d66635,4.930666605631511,99.90412009832238,0.7141078114509583,0.8031216263771057,0.7610666155815125,2011,Maior,Falso,Verdadeiro,13
t_1dbf77f6-1a78-4061-a9d3-8d8d85807e54,3.1815554300944013,99.99627018449011,0.7124966382980346,0.7309132814407348,7.398919876777654e-08,2018,Maior,Falso,Verdadeiro,13
t_fa4bc229-8458-4a16-8ee3-51ffd8d37e1f,3.126505788167317,99.67074848519069,0.5916404724121093,0.6487774848937988,0.005041645374149,2015,Maior,Verdadeiro,Falso,22
t_f9ede654-8aec-4510-baff-3c776a919b65,3.5435277303059887,99.81809630248544,0.6027829051017761,0.8596447706222534,1.646669085808572e-11,2017,Menor,Falso,Verdadeiro,3
t_e177fff7-f093-4dd5-b84b-e5782ee58c1d,3.0773333231608073,99.82895281593592,0.6175795197486877,0.869645357131958,7.470010027210705e-11,2013,Menor,Falso,Verdadeiro,17
t_1eb17cf7-c5c2-4664-8a83-74538fe49177,5.41064453125,99.31306898886471,0.376865804195404,0.3781972825527191,0.0058416756801307,2017,Maior,Verdadeiro,Falso,0
t_f3b9e800-a7e7-44c3-beba-5795884d91fa,4.0988889058431,99.9933558137683,0.4037046134471893,0.5713711977005004,2.0769086404470727e-05,2005,Maior,Falso,Falso,13
t_f6d62b94-f22b-4884-84fa-f77af2d5085d,1.937333297729492,96.8831207223226,0.765848398208618,0.5431985855102539,2.0880702722436687e-10,2000,Menor,Falso,Falso,13
t_b736538e-9254-4c76-a1eb-d105474ae634,4.841111246744791,99.86336072589832,0.5635303258895874,0.4411863684654235,2.839539661181334e-07,1961,Maior,Falso,Verdadeiro,22
t_4f8ffc32-c8e6-453c-912a-3d870d290e65,3.9773333231608072,99.23969021654597,0.8508261442184448,0.7744660973548889,6.864319668231642e-10,2002,Maior,Verdadeiro,Falso,4
t_def3a495-af70-4b92-a6b1-c4c76ec3fcf3,3.6168889363606778,99.85257176408707,0.4658183455467224,0.8433268666267395,0.0145440511405467,1994,Maior,Falso,Verdadeiro,13
t_75225d77-f2f7-4504-bf5c-bef8e6d35f4c,2.8150240580240884,98.76544071646428,0.5427945852279663,0.7193979620933532,0.3714354932308197,2016,Maior,Falso,Falso,17
t_e00e0db3-a2d2-4210-ad2b-ff87b9339390,3.7629168192545572,99.96444692891512,0.6953681111335754,0.5450806617736816,0.1277410387992858,2017,Maior,Falso,Falso,20
t_a335b890-02f0-44b6-b54e-7a88a27afac5,2.5942222595214846,99.99336385563012,0.7217369079589843,0.5931377410888671,1.4187556871547713e-06,2015,Maior,Falso,Falso,12
t_f3a0c0af-eeb8-403c-bf5f-73af55dc3e1f,3.6296297709147134,99.46391984116616,0.7635416388511657,0.5950547456741333,5.39391221536789e-05,2017,Maior,Falso,Verdadeiro,22
t_56e67419-422d-4a6a-978b-e83a74862c3b,6.945772298177084,99.92654241743544,0.5814998149871826,0.9813910722732544,7.183743183647451e-11,2016,Menor,Falso,Verdadeiro,17
t_d1518289-bbc7-40f1-81fb-627812245f26,2.613777923583984,99.96251849045184,0.4689964950084686,0.5069921612739563,1.160910478859023e-09,1967,Menor,Falso,Falso,15
t_047c1d83-5c1a-46b5-9abc-86527f833b8a,2.6600001017252604,96.8344883671815,0.5457741022109985,0.2832899689674377,0.8110628128051757,1970,Menor,Falso,Falso,22
t_c55b1cee-2da4-4d93-907a-ea2c781be86e,2.9461769104003905,98.84696750317416,0.7249629497528076,0.7250112295150756,5.800145572720794e-07,2016,Menor,Verdadeiro,Falso,16
t_ddd0f32d-6b9b-497d-aee0-12eb5ca4593b,5.106888834635416,98.94668498131,0.5593419671058654,0.604719877243042,6.209038838278502e-05,2006,Maior,Verdadeiro,Falso,6
t_5f7b564d-982c-425b-b849-ce3625836276,3.851777903238933,99.35195621585818,0.7895320653915405,0.5607556700706481,0.0056856735609471,2014,Menor,Falso,Falso,2
t_7a7116c5-32eb-464d-8fae-0ed521b2c006,3.907657623291015,99.90184103468395,0.7795420289039611,0.4532098770141601,3.7637228444964415e-08,2015,Maior,Falso,Verdadeiro,13
t_020548e0-7928-403d-9669-a82b99cde2ca,4.413792928059895,99.5757757055258,0.6885930299758911,0.372444063425064,0.4376142919063568,2017,Maior,Verdadeiro,Falso,9
t_b4cf035c-74b7-4849-9c99-c5e7ec76ae53,2.774449666341146,98.99885253890504,0.6845535635948181,0.8575674891471862,0.0085386401042342,2018,Menor,Falso,Verdadeiro,6
t_2710a986-166c-4301-8f87-a0c4f846a4c2,4.046888732910156,99.99139520785776,0.4830945134162902,0.5462661385536193,4.1181863252859336e-08,2014,Maior,Verdadeiro,Falso,12
t_a7af1258-65bb-4325-9bef-3ab9b5a64dd0,4.355555725097656,99.73215292526665,0.4836775958538055,0.876853883266449,0.5288851261138916,2018,Menor,Verdadeiro,Falso,17
t_d68b354a-00d6-4933-bfb2-b5985a3be6a0,3.6147112528483074,99.63651427944347,0.7294222116470336,0.539434552192688,0.0302041303366422,2015,Maior,Verdadeiro,Falso,23
t_f35eb373-15d1-4faa-9ca0-d0da975deebb,2.88000005086263,99.99989384742403,0.8796806335449218,0.4283974766731262,5.0722799642244354e-05,2017,Maior,Falso,Falso,16
t_f4c2f935-65d4-42c1-b795-175e919cf990,5.297916666666667,98.91012346075348,0.1967561095952987,0.2391858845949173,0.906109869480133,2009,Menor,Verdadeiro,Falso,7
t_7621e786-88a1-48f3-ad94-f9d3ec3d9108,3.719999949137369,99.89490412468216,0.671002984046936,0.9946213960647584,0.1461009681224823,2018,Menor,Falso,Verdadeiro,14
